the_geom,capacity_mw,record_last_updated_dd_mm_yyyy,operator,name,renewable_or_non_renewable,technology_type,cartodb_id,development_status,county,region,country,lat,long,operational
0101000020E610000016623FD532E3CCBFD6A71C93C55D4A40,16,06/01/2012,Wind Prospect Developments,Deeping St Nicholas Wind Farm,Renewable,Wind Onshore,441,Operational,Lincolnshire,East Midlands,England,52.732592,-0.22568355,01/08/2006
0101000020E6100000227832EEBC6B1EC0B779E3A430514B40,10.5,23/02/2010,B9 / Renewable Energy Systems (RES),Lough Hill,Renewable,Wind Onshore,442,Operational,County Tyrone,Northern Ireland,Northern Ireland,54.634297,-7.6052129,01/08/2006
0101000020E61000006C56641116D7E1BFF4E159828CCA4940,1.4,23/02/2010,ONYX,Springfield Farm,Renewable,Landfill Gas,443,Operational,Buckinghamshire,South East,England,51.582413,-0.55750564,01/09/2006
0101000020E61000003108AC1C5A3C10C09641B5C189224C40,72,05/01/2015,Greencoat UK Wind,Braes O'Doune,Renewable,Wind Onshore,445,Operational,Central,Scotland,Scotland,56.269829,-4.0589375,01/09/2006
0101000020E6100000E62494BE1012F4BFD8F4A0A014D14940,6,05/02/2010,Waste Recycling Group,Sutton Courtney,Renewable,Landfill Gas,446,Operational,Oxfordshire,South East,England,51.633442,-1.2544105,01/10/2006
0101000020E610000017E4784F2F520CC0BFD6A546E8554B40,4,23/10/2009,,"Eastman Chemicals, Workington",Renewable,Wind Onshore,447,Operational,Cumbria,North West,England,54.671151,-3.5401293,01/10/2006
0101000020E610000051BFA830F86CE73F6C7A50508A504A40,14.4,06/05/2009,Enertrag,North Pickenham,Renewable,Wind Onshore,448,Operational,Norfolk,Eastern,England,52.629221,0.73205194,01/10/2006
0101000020E610000089034B22B984CE3F315D88D51FA94A40,4.6,24/03/2010,,Bambers II,Renewable,Wind Onshore,449,Operational,Lincolnshire,East Midlands,England,53.321284,0.23842539,01/11/2006
0101000020E6100000F8C90F645612D3BF016BD5AE09FD4940,1.5,23/07/2015,Biffa,Hitchin,Renewable,Landfill Gas,450,Operational,Hertfordshire,Eastern,England,51.976858,-0.29799423,15/11/2006
0101000020E6100000AECD10D8E65009C069A7E67283ED4B40,2,30/06/2009,Waste Recycling Group,Oatslie Landfill Gas,Renewable,Landfill Gas,451,Operational,Lothian,Scotland,Scotland,55.855574,-3.1645028,01/12/2006
0101000020E610000041CF0B1C7539F7BF1137A792016C4B40,3,30/04/2010,Biffa,Houghton-le-Spring Landfill Site,Renewable,Landfill Gas,452,Operational,Tyne and Wear,North East,England,54.843798,-1.4515277,01/12/2006
0101000020E610000063B7F0381C48E4BF3E25E7C41E304A40,1.1,07/10/2009,SITA UK,Cranford,Renewable,Landfill Gas,453,Operational,Northamptonshire,East Midlands,England,52.375939,-0.63380252,01/12/2006
0101000020E6100000894B44AE8A66F5BF1079CBD58F6B4B40,2.6,04/07/2012,REG Windpower (previously Cornwall Light & Power),High Sharpley Wind Farm,Renewable,Wind Onshore,454,Operational,Durham,North East,England,54.840327,-1.3375346,01/12/2006
0101000020E61000008C42DCE6D7C019C08C9DF0129C164D40,3.9,02/02/2010,Arnish Electric Ltd / Farm Energy,Arnish Moor,Renewable,Wind Onshore,455,Operational,Western Isles,Scotland,Scotland,58.176638,-6.4383236,01/12/2006
0101000020E6100000B23DC450983109C02ACAA5F10B8F4D40,5,05/10/2009,Orkney Sustainable Energy Ltd,Burgar Hill,Renewable,Wind Onshore,456,Operational,Orkney Islands,Scotland,Scotland,59.117552,-3.1492163,01/12/2006
0101000020E6100000EEAD9C4BDEF19DBFA46C91B41B374A40,24,23/01/2012,Wind Prospect Development (DAO Mr J Pennay),Red Tile,Renewable,Wind Onshore,457,Operational,Cambridgeshire,Eastern,England,52.430533,-0.029242967,01/12/2006
0101000020E61000007E62AE56378805C0228C9FC6BDB94C40,12.3,04/06/2015,Tetro Energy Ltd (ECO2),Dummuie,Renewable,Wind Onshore,458,Operational,Grampian,Scotland,Scotland,57.451104,-2.6915118,01/01/2007
0101000020E6100000AF772403E56B1EC047E6913F18524B40,9,05/01/2015,Greencoat UK Wind,Bin Mountain,Renewable,Wind Onshore,459,Operational,County Tyrone,Northern Ireland,Northern Ireland,54.641365,-7.6053658,01/02/2007
0101000020E6100000963D096CCE6110C0272EC72B10094C40,35,09/06/2010,Falck Renewables,Earlsburn,Renewable,Wind Onshore,460,Operational,Central,Scotland,Scotland,56.070806,-4.095514,01/02/2007
0101000020E610000024B95741676D02C0C362D4B5F6E24A40,4.5,08/10/2013,Mrs J E Haseldon of New Barn Farm,New Barn Farm - Burnley,Renewable,Wind Onshore,461,Operational,Lancashire,North West,England,53.773154,-2.3034196,01/02/2007
0101000020E61000005E375B2F3C7503C01406651A4DE64B40,28.6,06/05/2009,Renewable Energy Systems (RES),Black Hill (Borders),Renewable,Wind Onshore,462,Operational,Borders,Scotland,Scotland,55.799228,-2.4322437,14/02/2007
0101000020E61000007EA83462660F09C001A4367172254C40,1,20/12/2013,Fife Council,Lower Melville Wood,Renewable,Landfill Gas,463,Operational,Fife,Scotland,Scotland,56.292555,-3.1325195,28/02/2007
0101000020E61000005661D806938709C0E08101840F654B40,3.9,04/07/2012,REG Windpower (previously Cornwall Light and Power),High Pow Farm (Resubmission),Renewable,Wind Onshore,464,Operational,Cumbria,North West,England,54.789536,-3.1911984,15/03/2007
0101000020E6100000C9B6C2AA308CF1BF2C2D23F59E484B40,35.2,29/06/2011,UK Wood Recycling,Wilton International,Renewable,Biomass (dedicated),465,Operational,Cleveland,North East,England,54.567351,-1.0967261,26/03/2007
0101000020E61000007CF1457BBC400BC0FF9254A698B14940,35,07/07/2009,RWE npower,Aberthaw Power Station Biomass,Renewable,Biomass (co-firing),466,Operational,South Glamorgan,Wales,Wales,51.387471,-3.4066095,01/05/2007
0101000020E6100000E3E13D079623F7BF97E315889EE24A40,5.2,26/01/2012,Biffa,Skelton Grange Landfill,Renewable,Landfill Gas,467,Operational,West Yorkshire,Yorkshire and Humber,England,53.770463,-1.446188,01/05/2007
0101000020E6100000680FB6036E10A03F55DAE21A9F414A40,6,06/05/2009,Fenpower Limited,Ranson Moor (phase 1),Renewable,Wind Onshore,468,Operational,Cambridgeshire,Eastern,England,52.512668,0.031375349,01/05/2007
0101000020E61000008015824ACC1BA33F72DD94F25A414A40,4,06/05/2009,"EcoGen Projects Limited for Fenpower Limited, 
30 Fore Street
Chasewater
Cornwall TR4 8PT",Ranson Moor Wind Farm (Phase 2),Renewable,Wind Onshore,469,Operational,Cambridgeshire,Eastern,England,52.510588,0.037321457,01/05/2007
0101000020E61000000C790437522E10C0F99E91088D9C4B40,18.2,25/09/2014,Scottish Power/CRE Energy,Wether Hill,Renewable,Wind Onshore,470,Operational,,Scotland,Scotland,55.223054,-4.0452355,01/05/2007
0101000020E6100000A5DAA7E33183F6BF91B8C7D287B64A40,1.1,18/07/2013,Waste Recycling Group,Meadow Hall Power,Renewable,Landfill Gas,471,Operational,South Yorkshire,Yorkshire and Humber,England,53.42602,-1.40703,01/07/2007
0101000020E6100000B2C288D8BB5A1CC04434BA83D8574B40,20,11/04/2011,Mr M Mc Cullagh,Land approx 75m South of 141,Renewable,Wind Onshore,472,Operational,County Tyrone,Northern Ireland,Northern Ireland,54.686295,-7.0886072,01/07/2007
0101000020E610000085A7A1574D810DC0C3B986191A4D4D40,5.2,07/07/2009,Renewable Energy Systems (RES),Hill of Lybster (Extension),Renewable,Wind Onshore,473,Operational,Highland,Scotland,Scotland,58.602359,-3.6881358,01/07/2007
0101000020E610000094FEB9C3811B07C0A704C4245C204D40,10,05/06/2014,Talisman Energy,Beatrice Demonstrator,Renewable,Wind Offshore,474,Operational,Offshore,Offshore,Scotland,58.252812,-2.8884311,17/07/2007
0101000020E6100000142F055A702503C029EACC3D24B04C40,2,08/10/2013,Mackies Ltd. Agent: Colin G Anderson,Hill of Easterton Extension,Renewable,Wind Onshore,475,Operational,Grampian,Scotland,Scotland,57.376106,-2.3932807,31/07/2007
0101000020E6100000041B7C0679320AC0F3AD0FEB8D5C4B40,10.4,06/05/2009,Wharrels Hill Windfarm Ltd/ National Windpower,Wharrels Hill Wind Farm,Renewable,Wind Onshore,476,Operational,Cumbria,North West,England,54.723081,-3.2746449,07/08/2007
0101000020E6100000ACFF73982F9F05C037001B1021C24940,6,03/09/2007,Bristol Port Authority,Avonmouth Port,Renewable,Wind Onshore,477,Operational,Avon,South West,England,51.516634,-2.7027275,20/08/2007
0101000020E6100000B9686DBF21A90FC0DE054A0A2C4C4A40,3.9,08/10/2013,REG Windpower (previously Cornwall Light and Power),Braich Ddu,Renewable,Wind Onshore,478,Operational,Gwynedd,Wales,Wales,52.595094,-3.9575839,31/08/2007
0101000020E610000011267B3A0DCF13C0DBFCBFEAC8ED4940,2.4,30/06/2009,,Withyhedge Generation Plant,Renewable,Landfill Gas,479,Operational,Dyfed,Wales,Wales,51.857694,-4.9521989,01/09/2007
0101000020E61000003661B13CFE7106C07DE71725E8914D40,4,05/10/2009,,"The Fall of Warness Tidal Scheme, (EMEC)",Renewable,Tidal Barrage and Tidal Stream,480,Operational,Offshore,Offshore,Scotland,59.139897,-2.8056607,01/09/2007
0101000020E610000092A68B5E57D519C0634337FB03B74C40,23,06/05/2009,RDC Scotland Ltd (Renewable Development Co.),Ben Aketil,Renewable,Wind Onshore,481,Operational,Highland,Scotland,Scotland,57.429809,-6.4583411,01/09/2007
0101000020E6100000F443B63D8BFF1BC00074982F2F7C4B40,5.2,23/02/2010,B9 Energy / RES,Altahullion Phase II,Renewable,Wind Onshore,482,Operational,County Londonderry,Northern Ireland,Northern Ireland,54.97019,-6.9995546,01/09/2007
0101000020E6100000AAE518DA4AF901C083C13577F46F4A40,2.6,05/02/2010,Eccleshal Biomass,Eccleshall Biomass,Renewable,Biomass (dedicated),483,Operational,Staffordshire,West Midlands,England,52.874648,-2.2467248,12/09/2007
0101000020E61000005FF5DB323B46E8BFD5B14AE999224B40,2,04/12/2009,Bioflame,South View Farm,Renewable,Biomass (dedicated),484,Operational,North Yorkshire,Yorkshire and Humber,England,54.270322,-0.75857315,01/10/2007
0101000020E6100000A48CFA1C0690BF3F27A3CA30EE484A40,18,06/05/2009,Powergen / Wind Prospects,Stags Holt,Renewable,Wind Onshore,485,Operational,Cambridgeshire,Eastern,England,52.569769,0.12329138,01/10/2007
0101000020E6100000AF5A99F04B8D08C0AC5791D101954B40,10,07/01/2015,Craig Wind Farm Co,Craig Wind Farm,Renewable,Wind Onshore,486,Operational,,Scotland,Scotland,55.164118,-3.0689925,01/10/2007
0101000020E610000090543AB3B87A09C049BBD1C77CBE4A40,90,05/06/2014,DONG Energy,Burbo Bank,Renewable,Wind Offshore,487,Operational,Offshore,Offshore,England,53.488183,-3.1849226,18/10/2007
0101000020E6100000CE8536A561CD11C0884CF910549B4C40,3,05/10/2010,RWE npower,River E Hydro Scheme,Renewable,Small Hydro,488,Operational,Highland,Scotland,Scotland,57.213503,-4.4505678,01/11/2007
0101000020E61000003ABD416AC9390FC0F9122A38BCF44B40,4,23/10/2009,A7 Energy,Greendykeside,Renewable,Wind Onshore,490,Operational,Strathclyde,Scotland,Scotland,55.911994,-3.9032162,01/11/2007
0101000020E6100000B3DE5E888B5218C0ADA23F34F3664B40,8.8,23/02/2010,B9 Energy / RES,Wolf Bog Wind Farm,Renewable,Wind Onshore,491,Operational,County Antrim,Northern Ireland,Northern Ireland,54.804297,-6.0806104,01/11/2007
0101000020E6100000259CCC2ECE8614C040A20914B1164940,1.7,04/07/2012,REG Windpower (previously Cornwall Light and Power),Roskrow Wind Turbines,Renewable,Wind Onshore,492,Operational,Cornwall,South West,England,50.177279,-5.1316459,01/12/2007
0101000020E61000009768DA0FC21D11C034677DCA31D74B40,322,20/05/2010,CRE Energy/ Scottish Power,Whitelee,Renewable,Wind Onshore,493,Operational,Strathclyde,Scotland,Scotland,55.681207,-4.2790606,14/12/2007
0101000020E6100000099F52CA100C0BC058703FE081934B40,50.4,25/09/2014,E.ON  (formerly Powergen). Agent Environmental Planning and Management,Stevens Croft,Renewable,Biomass (dedicated),494,Operational,,Scotland,Scotland,55.152401,-3.3808914,15/12/2007
0101000020E6100000C541BE5B8BDCCE3F73DA53724E924A40,2.6,06/01/2010,Spencer farm producer/National Wind Power,The Hollies,Renewable,Wind Onshore,495,Operational,Lincolnshire,East Midlands,England,53.143019,0.24110548,01/01/2008
0101000020E61000004600811832A8FABF8350DEC7D1CE4940,6.5,09/06/2010,Adam Twine of Colleymore,Westmill Wind Farm,Renewable,Wind Onshore,496,Operational,Oxfordshire,South East,England,51.615777,-1.6660634,01/01/2008
0101000020E6100000D24302804201EEBF7C7C4276DEE04A40,1.3,01/10/2009,Yorkshire Water,Loftsome Bridge,Renewable,Wind Onshore,498,Operational,Humberside,Yorkshire and Humber,England,53.756789,-0.93765378,01/02/2008
0101000020E6100000339DE799A8FF09C06C26DF6C73394D40,3.9,23/10/2009,Donald Miller,Bilbster Wind Farm,Renewable,Wind Onshore,499,Operational,Highland,Scotland,Scotland,58.448835,-3.2498333,01/02/2008
0101000020E6100000C13A8E1F2A4DF13FDE74CB0EF10D4A40,5.5,10/12/2009,Haul Waste Disposal Ltd,Masons Power Plant Landfill Scheme,Renewable,Landfill Gas,500,Operational,Suffolk,Eastern,England,52.108919,1.081339,26/02/2008
0101000020E61000000A6C297BA6D20AC01F65C405A08F4B40,36.8,25/09/2014,Airtricity,Minsca,Renewable,Wind Onshore,501,Operational,,Scotland,Scotland,55.122071,-3.3528566,01/03/2008
0101000020E6100000897B4D8BD1E5DC3FE31C75745C914A40,86.4,05/06/2014,Centrica Renewable Energy,Lynn†,Renewable,Wind Offshore,502,Operational,Offshore,Offshore,England,53.135634,0.45152701,15/03/2008
0101000020E61000009615D4015A340DC05725917D90974B40,30,25/09/2014,Airtricity Scotland,Dalswinton,Renewable,Wind Onshore,503,Operational,,Scotland,Scotland,55.184097,-3.6505623,15/03/2008
0101000020E61000009FC14B1531B1F7BFD9226937FA744B40,2,26/11/2013,TNEI Services Ltd,Nissan Motors Plant Extn,Renewable,Wind Onshore,504,Operational,Tyne and Wear,North East,England,54.913886,-1.4807597,01/04/2008
0101000020E61000006836D9507B831EC00DFE7E315B184B40,54,25/09/2014,,Slieve Rushen Extension,Renewable,Wind Onshore,505,Operational,County Fermanagh,Northern Ireland,Northern Ireland,54.190283,-7.6284001,15/04/2008
0101000020E61000007C48C03481ACB13F8386FE092EB64A40,16,05/12/2008,Ecotricity,Fen Farm,Renewable,Wind Onshore,506,Operational,Lincolnshire,East Midlands,England,53.42328,0.069038463,17/04/2008
0101000020E610000043C6A354C293DC3F16DD7A4D0F984A40,108,05/06/2014,Centrica Renewable Energy,Inner Dowsing†,Renewable,Wind Offshore,507,Operational,Offshore,Offshore,England,53.187967,0.4465185,20/04/2008
0101000020E6100000BBAE04F7A864FABF69C36169E0FF4A40,16,06/05/2009,RWE npower,Knabs Ridge Windfarm,Renewable,Wind Onshore,508,Operational,North Yorkshire,Yorkshire and Humber,England,53.999036,-1.6495752,22/04/2008
0101000020E610000065D295BEC6B41DC027BC04A73E5A4B40,9,06/05/2009,"Bessy Bell Windfarm
Omagh
xx1 1xx",Bessy Bell Extension,Renewable,Wind Onshore,509,Operational,County Tyrone,Northern Ireland,Northern Ireland,54.705037,-7.4265394,24/04/2008
0101000020E61000004B129557F89C14C059A48977801B4C40,3,23/10/2008,RWE npower,Douglas Water Hydro,Renewable,Small Hydro,510,Operational,Strathclyde,Scotland,Scotland,56.214858,-5.1532911,01/05/2008
0101000020E610000040C1A47C3149E03FFE9B1727BEC44940,14,09/06/2009,,Pitsea Tipp,Renewable,Landfill Gas,511,Operational,Essex,Eastern,England,51.537053,0.50893473,13/05/2008
0101000020E61000005F6E4100BA59F6BF9D9FE238F0544B40,14,06/05/2009,Wind Prospect,Walkway,Renewable,Wind Onshore,512,Operational,Durham,North East,England,54.663581,-1.3969059,15/05/2008
0101000020E6100000679EB70C932402C05A63D009A1D54A40,65,16/08/2012,Munich Re (previously Peel),Scout Moor Windfarm,Renewable,Wind Onshore,514,Operational,Lancashire,North West,England,53.668977,-2.2678586,01/06/2008
0101000020E6100000D260095A373C10C0B4588AE42B054D40,47.5,23/10/2009,Renewable Development Company (RDC),Kilbraur Windfarm,Renewable,Wind Onshore,515,Operational,Highland,Scotland,Scotland,58.040402,-4.0588049,14/06/2008
0101000020E6100000B8D562A6A31200C0556D37C137CB4C40,1.6,05/10/2009,Green Cat Renewables,North Red Bog,Renewable,Wind Onshore,517,Operational,Grampian,Scotland,Scotland,57.587639,-2.0091012,23/06/2008
0101000020E610000093C3CCE3D51EFCBFF19F6EA0C0614B40,5.2,06/05/2009,EDF Energy,High Hedley Hope 2 (Extension),Renewable,Wind Onshore,518,Operational,Durham,North East,England,54.763691,-1.7575282,25/06/2008
0101000020E6100000828BBA7B25F5F6BF02F22554705C4B40,5.2,27/04/2009,EDF Energy,Southern Law,Renewable,Wind Onshore,519,Operational,Durham,North East,England,54.722178,-1.4348502,10/07/2008
0101000020E6100000C5F0C7A30A15F7BFF0C16B97365C4B40,5.2,26/10/2009,Cumbria Wind Farms,Trimdon Grange,Renewable,Wind Onshore,520,Operational,Durham,North East,England,54.720416,-1.4426371,10/07/2008
0101000020E6100000C8FD16B6C955BB3F1AFB928D076B4A40,12,06/05/2009,Wind Prospect,Gedney Marsh,Renewable,Wind Onshore,521,Operational,Lincolnshire,East Midlands,England,52.836168,0.10677777,15/07/2008
0101000020E61000006794D343D98813C0643A747ADE934C40,40,26/04/2010,Renewable Development Company (RDC) Scotland (Ltd) for FALCK RENEWABLES,Millennium Windfarm,Renewable,Wind Onshore,522,Operational,Highland,Scotland,Scotland,57.155227,-4.8836413,15/07/2008
0101000020E610000000E6D67B5CE1CBBF2E39EE940E784A40,26,15/09/2010,Wind Prospect,Bicker Fen,Renewable,Wind Onshore,523,Operational,Lincolnshire,East Midlands,England,52.937945,-0.21781498,28/07/2008
0101000020E61000004C27C8BE1A561DC070B6B9313D674B40,5.1,29/07/2010,EF Energy,Owenreagh Extension,Renewable,Wind Onshore,524,Operational,County Tyrone,Northern Ireland,Northern Ireland,54.806555,-7.3340864,01/08/2008
0101000020E61000008558A25813D0FABFA9C0C93670694B40,8,27/04/2009,EDF Energy,Langley Moor,Renewable,Wind Onshore,525,Operational,Durham,North East,England,54.823737,-1.6757997,13/08/2008
0101000020E61000004A647A1DCC01C6BF64B0E2546B474A40,9,04/07/2012,REG Windpower (previously Cornwall Light and Power),Whittlesey,Renewable,Wind Onshore,527,Operational,Cambridgeshire,Eastern,England,52.557963,-0.17192985,03/09/2008
0101000020E61000000CB155DD7E540DC01F1329CDE61F4C40,27,30/04/2009,CRE Energy/ Scottish Power,Green Knowes,Renewable,Wind Onshore,528,Operational,Tayside,Scotland,Scotland,56.249231,-3.6662576,29/09/2008
0101000020E6100000306732F34F36BBBFC87C40A033394A40,1.8,31/03/2015,REG Windpower,Ramsey 1,Renewable,Wind Onshore,529,Operational,Cambridgeshire,Eastern,England,52.446888,-0.10629749,30/09/2008
0101000020E61000008C5DEC07861DF0BFD481ACA756D74A40,3,04/12/2009,"Croda Chemicals, 
Oak Road,
Kingston-Upon-Hull",Croda Chemicals Europe,Renewable,Wind Onshore,530,Operational,Humberside,Yorkshire and Humber,England,53.682332,-1.0072079,01/10/2008
0101000020E61000005C284F0FC0CC0DC01E8997A773914A40,10.4,03/03/2010,CWMNI GWYNT TEG CYF / Energie Kontor,Moel Maelogen A Phase 2,Renewable,Wind Onshore,531,Operational,Gwynedd,Wales,Wales,53.136342,-3.7249757,01/10/2008
0101000020E6100000EF3A1BF2CF5C0FC032E4D87A86C84B40,26,04/09/2009,Scottish Power,Hagshaw Hill Wind Farm Extension,Renewable,Wind Onshore,532,Operational,Strathclyde,Scotland,Scotland,55.566604,-3.9203185,01/10/2008
0101000020E6100000E1F14817F6BF14C0562DE92807174940,10,01/06/2009,,Carn Vean,Renewable,Wind Onshore,533,Operational,Cornwall,South West,England,50.179906,-5.1874622,30/10/2008
0101000020E61000004BF95AE1A7EB03C0664CC11A67F54B40,48,25/09/2014,Community Wind Power (01928 734544),Aikengall,Renewable,Wind Onshore,534,Operational,Lothian,Scotland,Scotland,55.917209,-2.4900663,01/11/2008
0101000020E6100000D8D1DD1A7D3913C07CF2B0506BD24B40,6,26/01/2012,Airtricity,Ardrossan Extension,Renewable,Wind Onshore,535,Operational,Strathclyde,Scotland,Scotland,55.6439,-4.8061413,01/11/2008
0101000020E61000006E28C64329DB09C08D08C6C1A54F4C40,36.8,08/10/2013,Scottish and Southern Energy (SSE),Drumderg,Renewable,Wind Onshore,536,Operational,Tayside,Scotland,Scotland,56.622246,-3.2320123,09/11/2008
0101000020E610000021D8A7D205A312C0A400513063924C40,100,17/07/2009,Scottish and Southern Energy (SSE),Glendoe Hydro Scheme,Renewable,Large Hydro,537,Operational,Highland,Scotland,Scotland,57.143652,-4.6592019,01/12/2008
0101000020E6100000E0F9E2DE3E63DF3F5B9A5B21ACA44940,51,30/04/2010,Kent Enviropower (FCC Environment),Allington EFW,Renewable,EfW Incineration,538,Operational,Kent,South East,England,51.286503,0.49043247,01/12/2008
0101000020E610000033EA10EE84C513C0709A3E3BE0244C40,15,27/07/2010,AMEC/ Border Winds,Clachan Flats Wind Farm,Renewable,Wind Onshore,539,Operational,Strathclyde,Scotland,Scotland,56.288093,-4.9428899,01/12/2008
0101000020E61000001C9D4E0D8F9013C0FAEDEBC039934C40,10,09/06/2010,West Coast Energy /Falck Renewables,Millennium Extension,Renewable,Wind Onshore,540,Operational,Highland,Scotland,Scotland,57.1502,-4.8911707,01/12/2008
0101000020E6100000F23680C86C421AC0D1402C9B39804B40,15,14/08/2009,Messrs Boyle & Ogg/Your Energy,Garves Mountain Farm,Renewable,Wind Onshore,541,Operational,County Antrim,Northern Ireland,Northern Ireland,55.001758,-6.5648681,01/01/2009
0101000020E610000066FDC11B2D22F4BFBAC0E5B1664C4B40,10,08/01/2015,SITA UK,Teesside EfW (extension),Renewable,EfW Incineration,542,Operational,Cleveland,North East,England,54.596884,-1.2583438,01/01/2009
